Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
DIVISLAB,9315.0,2.36,0.98,514091.0,69.4,-8.7116,False,8848.42,8183.81,5.27,66.6,100.0,192.99,9467.0,True,Marubozu,True,False,True,True,False,0.21,True,False,False,False,9128.7,9594.45,3.0,2.0,1.5,26,242190.0,WEAK,48.1
IGL,158.04,5.77,4.66,1754851.0,63.4,0.7373,False,150.83,153.18,4.78,11.3,83.8,3.55,219.29,False,,False,False,True,True,True,0.72,False,False,False,False,154.88,162.78,3.0,2.0,1.5,1582,250019.27,WEAK,43.2
LICHSGFIN,562.05,1.45,2.96,2409065.0,73.3,7.3577,False,524.62,522.47,7.13,29.8,31.7,13.36,586.43,True,,False,True,True,True,False,0.0,False,False,False,False,554.0,578.91,3.0,1.43,2.09,621,349033.04,WEAK,39.2
GAIL,176.0,1.5,1.45,6847441.0,54.5,0.1656,False,173.71,172.6,1.32,14.2,71.1,3.55,181.85,True,Engulfing,False,False,True,True,False,0.0,False,False,False,False,172.8,181.28,3.0,1.82,1.65,1562,274912.0,WEAK,36.7
PAYTM,1659.5,1.37,1.57,3311200.0,60.7,-12.5796,False,1603.84,1468.65,3.47,41.6,46.3,55.78,1732.3,True,,False,True,True,True,False,-0.11,False,False,False,False,1626.6,1709.29,3.0,1.98,1.51,151,250584.5,WEAK,33.9
COALINDIA,418.85,0.84,1.01,13400495.0,65.4,3.0184,False,406.23,412.01,3.11,25.0,79.3,7.38,478.71,False,,False,False,True,True,False,0.3,False,False,False,False,413.3,429.91,2.64,1.33,1.99,900,376965.01,WEAK,33.6
GRASIM,3322.0,0.36,0.97,922211.0,56.9,-3.0015,False,3282.18,3213.02,1.21,23.1,83.6,70.9,3411.1,True,,False,False,True,True,False,0.27,False,False,False,False,3268.1,3421.66,3.0,1.62,1.85,92,305624.0,WEAK,32.2
IDFCFIRSTB,86.44,-0.31,0.62,17079487.0,56.9,-0.0182,False,85.27,82.9,1.37,31.8,60.7,1.64,88.5,True,,False,False,True,True,False,-0.48,False,False,False,False,85.9,88.89,2.83,0.62,4.54,9259,800347.98,WEAK,30.3
UNIONBANK,186.04,-0.63,1.36,8804363.0,55.3,-0.5201,False,184.73,179.01,0.71,35.4,54.1,4.54,199.6,False,,False,True,False,True,False,-0.38,False,False,False,False,183.2,191.62,3.0,1.53,1.96,1760,327430.39,WEAK,25.8
HAL,4856.0,1.9,1.46,959581.0,53.3,-33.6983,False,4844.11,4719.23,0.25,21.3,32.5,100.36,5149.9,False,,False,True,True,True,True,1.37,False,False,False,False,4817.4,5001.68,3.0,0.79,3.77,129,626424.0,WEAK,24.7
ADANIPORTS,1707.3,0.05,0.59,2186871.0,51.3,5.6207,False,1691.24,1716.89,0.95,23.9,60.8,37.61,1891.1,False,,False,False,True,True,False,-0.39,False,False,False,False,1692.4,1758.52,3.0,0.87,3.44,335,571945.52,WEAK,24.4
KOTAKBANK,422.1,-0.57,0.48,14920743.0,65.5,1.4071,False,410.9,400.52,2.73,47.1,23.4,7.07,452.42,False,,False,True,False,True,False,-0.64,False,False,False,False,421.0,432.71,2.51,0.26,9.65,4545,1918444.53,WEAK,24.1
SBICARD,658.25,-0.42,1.08,1618589.0,56.0,0.497,True,645.9,641.14,1.91,19.7,15.7,19.09,961.63,False,,False,True,True,True,False,0.0,False,False,False,False,656.3,678.0,3.0,0.3,10.13,2564,1687753.0,WEAK,23.7
ICICIBANK,1427.5,0.3,0.9,8930525.0,51.4,-1.0691,False,1426.67,1407.2,0.06,15.8,41.5,21.25,1467.63,True,,False,False,True,True,False,0.34,False,False,False,False,1422.6,1459.38,2.23,0.34,6.51,1020,1456050.0,WEAK,21.9
TORNTPHARM,4914.0,1.17,0.78,294767.0,48.6,-11.9369,False,4943.73,4868.91,-0.6,14.8,98.9,111.78,5250.0,False,,False,False,True,True,False,0.0,True,False,False,False,4823.0,5061.42,3.0,1.85,1.62,54,265356.0,WEAK,20.7
EICHERMOT,7630.5,-0.77,1.53,322399.0,35.2,-67.6947,False,7894.98,7752.91,-3.35,32.5,53.6,148.88,8165.0,False,,False,False,False,True,False,-0.33,False,False,False,False,7590.0,7853.82,2.93,0.53,5.51,123,938551.5,WEAK,20.7
ETERNAL,322.75,-0.63,0.67,26486941.0,57.0,-1.6417,False,321.57,305.52,0.37,32.1,28.1,7.85,368.45,False,,False,True,False,True,False,0.15,False,False,False,False,320.8,332.43,3.0,0.6,4.96,2564,827531.0,WEAK,19.6
AXISBANK,1273.0,0.47,0.95,4030077.0,54.7,4.922,False,1256.46,1266.06,1.32,22.3,58.8,23.03,1417.21,False,,False,False,True,False,False,0.26,False,False,False,False,1262.0,1307.54,2.71,0.86,3.14,454,577942.0,WEAK,18.5
FEDERALBNK,342.0,-0.29,0.83,6241724.0,43.5,-1.7966,False,349.43,343.0,-2.13,27.3,81.5,7.43,370.43,False,,False,False,True,True,False,0.0,False,False,False,False,337.6,352.26,3.0,1.29,2.33,1136,388512.0,WEAK,17.8
DLF,681.9,0.04,1.02,1883652.0,56.6,-0.5673,False,673.13,655.95,1.3,12.7,12.3,16.81,784.95,False,,False,True,True,True,False,0.0,False,False,False,False,680.8,702.36,3.0,0.16,18.6,4545,3099235.61,WEAK,17.6
